,Location ,Lat,Lon
1704,Katy TX,29.7857853,-95.82439559999999
1705,San Diego CA,32.715738,-117.1610838
1706,Las Vegas NV,36.169941200000004,-115.13982959999998
1707,Phenix City AL,32.4709761,-85.0007653
1708,Buffalo NY,42.88644679999999,-78.8783689
1709,Rancho Cordova CA,38.5890723,-121.302728
1710,Bridgeport CT,41.1792258,-73.18943840000001
1711,Lexington SC,33.9815369,-81.2362107
1712,Tiffin OH,41.114499200000004,-83.1779746
1713,Brighton Township MI,42.5564732,-83.7411631
1714,Barona Indian Reservation CA,32.9462585,-116.8615857
1715,Philadelphia PA,39.9525839,-75.1652215
1716,Billings MT,45.783285600000006,-108.50069040000001
1717,Baldwin County AL,30.6010744,-87.77633329999998
1718,Jupiter FL,26.934224600000004,-80.09420870000001
1719,West Allis WI,43.0166806,-88.0070315
1720,Columbia MO,38.95170529999999,-92.33407240000001
1721,Kingman AZ,35.189443,-114.0530065
1722,Pulaski VA,37.0478982,-80.77979350000001
1723,Richmond VA,37.540724600000004,-77.4360481
1724,Johnson City TN,36.3134397,-82.35347270000001
1725,Long Beach CA,33.770050399999995,-118.1937395
1726,Del Mar CA,32.9594891,-117.2653146
1727,Wewoka OK,35.1586902,-96.4933457
1728,Tempe AZ,33.4255104,-111.9400054
1729,Tustin CA,33.7420005,-117.82363909999998
1730,Three Forks MT,45.892428,-111.5521925
1731,Arlington VA,38.8816208,-77.09098089999998
1732,Lower Mount Bethel PA,40.8077475,-75.1662121
1733,Belgrade ME,44.44665139999999,-69.83210030000001
1734,Pleasanton CA,37.6624312,-121.8746789
1735,Appleton WI,44.2619309,-88.41538469999998
1736,Allentown PA,40.6022939,-75.4714098
1737,Converse LA,31.781558500000003,-93.693794
1738,Mountain Home ID,43.1329504,-115.69119750000002
1739,Pahrump NV,36.2082943,-115.98391470000001
1740,Canton OH,40.79894729999999,-81.378447
1741,Fairbanks AK,64.8377778,-147.7163888
1742,San Rafael NM,35.1125344,-107.8826751
1743,Oneida TN,36.4981341,-84.51271620000001
1744,Austell GA,33.8126059,-84.6343783
1745,Miami FL,25.7616798,-80.1917902
1746,Cary NC,35.791540000000005,-78.78111690000001
1747,Arundel ME,43.4243008,-70.5141622
1748,Vacaville CA,38.3565773,-121.98774440000001
1749,Gerrardstown WV,39.3703778,-78.09555630000001
1750,Salt Lake City UT,40.760779299999996,-111.89104740000002
1751,Hesperia CA,34.4263886,-117.3008784
1752,Centennial CO,39.5807452,-104.87717260000001
1753,Yulee FL,30.6319034,-81.6064866
1754,Abbeville AL,31.571835200000002,-85.2504893
1755,Petal MS,31.346562699999996,-89.2600605
1756,Laredo TX,27.530567100000003,-99.4803241
1757,Callahan FL,30.562180699999995,-81.8306621
1758,Campo CA,32.60757950000001,-116.4697321
1759,Bardstown KY,37.809227899999996,-85.46690249999997
1760,Lakes Wales FL,27.9014133,-81.58590989999998
1761,Gonzales County TX,29.483487800000002,-97.5247243
1762,Orrington ME,44.720209600000004,-68.7904626
1763,Dundalk MD,39.2506633,-76.5205184
1764,Hudson NC,35.8484645,-81.4959267
1765,Loveland CO,40.397761200000005,-105.0749801
1766,Roland OK,35.4212021,-94.5146616
1767,Lyons IL,41.8133651,-87.81811280000001
1768,Auburn WA,47.30732279999999,-122.22845320000002
1769,North English IA,41.513897799999995,-92.0762891
1770,Abilene TX,32.4487364,-99.73314390000002
1771,Selma CA,36.5707838,-119.61207649999999
1772,Plano TX,33.0198431,-96.6988856
1773,Trosper KY,36.788419399999995,-83.81908849999998
1774,Cade LA,30.088707300000003,-91.90627630000002
1775,Jerseyville IL,39.1200471,-90.3284479
1776,Hampton NH,42.93759319999999,-70.83892190000002
1777,Baton Rouge LA,30.451467699999995,-91.1871466
1778,St Louis MO,38.6270025,-90.1994042
1779,Burien WA,47.46683839999999,-122.3405305
1780,Alexandria VA,38.804835499999996,-77.0469214
1781,Somerville TN,35.243696899999996,-89.35007139999998
1782,Newton NH,42.8695335,-71.03450179999999
1783,Water Valley MS,34.1514989,-89.63147359999998
1784,Rialto CA,34.1064001,-117.37032350000001
1785,Madera CA,36.961335600000005,-120.0607176
1786,Antioch CA,38.0049214,-121.80578899999999
1787,Montebello CA,34.0165053,-118.11375349999999
1788,Waukesha WI,43.0116784,-88.2314813
1789,South Gate CA,33.954737,-118.21201609999999
1790,Franklin TN,35.9250637,-86.86888990000001
1791,St. Clair Township OH,40.684490600000004,-80.5771737
1792,Lehigh KS,38.372787200000005,-97.3030858
1793,Nevada MO,37.83920519999999,-94.3546719
1794,Millerton OK,33.985940899999996,-95.0135582
1795,Palmdale CA,34.5794343,-118.11646129999998
1796,Hollywood Hills CA,34.1176605,-118.3520389
1797,Florence OR,43.9826214,-124.099841
1798,Deer Park AL,31.2169307,-88.3145093
1799,Kent WA,47.380933500000005,-122.2348432
1800,North Charleston SC,32.8546197,-79.9748103
1801,Rowe NM,35.49170529999999,-105.67529350000001
1802,Amarillo TX,35.2219971,-101.8312969
1803,Indianapolis IN,39.768403,-86.158068
1804,Burbank CA,34.18083920000001,-118.30896609999998
1805,Marietta GA,33.95260200000001,-84.5499327
1806,Denver CO,39.739235799999996,-104.990251
1807,Lawndale IL,40.2180969,-89.28259249999998
1808,Fort Collins CO,40.5852602,-105.084423
1809,Norfolk VA,36.8507689,-76.28587259999998
1810,Spokane WA,47.6587802,-117.42604650000001
1811,Fishers IN,39.95675479999999,-86.01335
1812,Hillsboro OR,45.5200114,-122.9365835
1813,Bonaire GA,32.5437575,-83.5960161
1814,Pleasant View CO,37.588325299999994,-108.76548009999999
1815,Federal Heights CO,39.8596261,-105.01585109999999
1816,Albuquerque NM,35.0843859,-106.65042199999999
1817,Vandalia OH,39.89061220000001,-84.1988308
1818,Centerville UT,40.9180005,-111.8721601
1819,Belleville IL,38.520050399999995,-89.98399350000001
1820,Richland WA,46.28042000000001,-119.27519960000001
1821,Des Moines IA,41.600544799999994,-93.6091064
1822,Maeystown IL,38.224776,-90.23344940000001
1823,Sallisaw OK,35.4603711,-94.7874463
1824,Vista CA,33.2000368,-117.2425355
1825,Madison ME,44.797546600000004,-69.87974859999999
1826,Plant City FL,28.018632300000004,-82.1128641
1827,Mamou LA,30.6338092,-92.4192993
1828,Huntsville AL,34.730368799999994,-86.5861037
1829,Lacey WA,47.03426289999999,-122.82319150000001
1830,Crescent City FL,29.430251399999996,-81.51062879999998
1831,Newton Grove NC,35.2451648,-78.3541685
1832,Uniontown OH,40.9750568,-81.40816730000002
1833,Bainbridge Island WA,47.62487910000001,-122.5210007
1834,Akron OH,41.081444700000006,-81.51900529999998
1835,Mt Airy MD,39.3762145,-77.15470400000001
1836,North Branch MN,45.5102135,-92.9931054
1837,Poplar Bluff MO,36.7569994,-90.392888
1838,Leavenworth KS,39.3111112,-94.9224637
1839,Golden Valley AZ,35.223331099999996,-114.2230108
1840,Lake View SC,34.3457189,-79.16559459999998
1841,Grover Beach CA,35.1216424,-120.6212821
1842,Pima AZ,32.8961755,-109.8275815
1843,Crystal Springs FL,28.181400800000002,-82.1575843
1844,Goodyear AZ,33.4353394,-112.3576567
1845,Minneapolis MN,44.977753,-93.2650108
1846,Moreno Valley CA,33.9424658,-117.2296717
1847,Culpeper VA,38.4729632,-77.9962512
1848,Clay AL,33.7026013,-86.5997096
1849,Springfield OR,44.0462362,-123.02202890000001
1850,Eagar AZ,34.1111581,-109.291475
1851,Fair Oaks CA,38.6446264,-121.27217179999998
1852,Santa Fe NM,35.686975200000006,-105.937799
1853,Saginaw MI,43.419469899999996,-83.9508068
1854,Neosho MO,36.8689554,-94.367996
1855,Paulden AZ,34.8855756,-112.4682271
1856,Mission TX,26.2159066,-98.3252932
1857,Spencer MA,42.243968200000005,-71.99228670000001
1858,Marion AR,35.2145336,-90.1964835
1859,Vero Beach FL,27.6386434,-80.39727359999998
1860,Dayton OH,39.758947799999994,-84.1916069
1861,Homer LA,32.7918133,-93.055718
1862,Grand Terrace CA,34.0339031,-117.3136544
1863,Avenal CA,36.0041223,-120.12902720000001
1864,Wenatchee WA,47.4234599,-120.31034939999999
1865,Chowchilla CA,37.1229997,-120.2601754
1866,Glenville NY,42.9292419,-74.05207170000001
1867,Melba ID,43.3754405,-116.52901159999999
1868,Norco CA,33.9311257,-117.54866100000001
1869,Oshkosh WI,44.024706200000004,-88.5426136
1870,Los Banos CA,37.0582786,-120.84991509999999
1871,Waco TX,31.549333,-97.1466695
1872,Visalia CA,36.330228399999996,-119.2920585
1873,Mt. Airy NC,36.499300700000006,-80.6072858
1874,Coushatta LA,32.014883399999995,-93.3421165
1875,Richmond CA,37.9357576,-122.3477486
1876,Mannington WV,39.5309169,-80.343418
1877,Lima OH,40.742551,-84.1052256
1878,Surfside Beach SC,33.6060031,-78.97308869999998
1879,Spanish Springs NV,39.649077,-119.70740959999999
1880,Lauderdale County MS,32.4401578,-88.71089640000001
1881,Marine City MI,42.7194778,-82.492132
1882,Mead Township PA,41.810379499999996,-79.0419053
1883,New Straitsville OH,39.577847,-82.23764890000001
1884,Santa Rosa CA,38.440428999999995,-122.7140548
1885,Bon Aqua TN,35.9533956,-87.3275828
1886,North Bergen NJ,40.8042674,-74.012084
1887,Blue Summit MO,39.088672700000004,-94.4812434
1888,Junction City KS,39.0286093,-96.8313978
1889,Dalton IL,41.638923600000005,-87.60726799999998
1890,Dyer IN,41.4942021,-87.52170679999998
1891,Channelview TX,29.7760599,-95.1146533
1892,Frederickstown WA,-27.6728168,121.6283098
1893,Habersham GA,34.647889299999996,-83.54965659999998
1894,La Crosse WI,43.8137751,-91.2519017
1895,Cosby TN,35.815477200000004,-83.2477597
1896,Kennewick WA,46.2086683,-119.119948
1897,Thomasville GA,30.8365815,-83.9787808
1898,Livermore CA,37.6818745,-121.7680088
1899,Crenshaw County AL,31.667187199999997,-86.3376761
1900,Bloomfield NJ,40.806754600000005,-74.1854209
1901,Fairchance PA,39.8247986,-79.7544923
1902,Homewood AL,33.4717732,-86.80082279999998
1903,Yellville AR,36.2261815,-92.6848876
1904,Brick NJ,40.057838399999994,-74.13718320000001
1905,Morganton NC,35.7454071,-81.6848188
1906,Colorado City CO,37.945286100000004,-104.83526280000001
1907,Franklin WI,42.888627,-88.03841949999997
1908,Steubenville OH,40.3697905,-80.63396379999998
1909,Pardeeville WI,43.537760799999994,-89.30011739999998
1910,Orcutt CA,34.8652574,-120.4359966
1911,Durham CA,39.6462733,-121.7999767
1912,Olathe KS,38.8813958,-94.8191285
1913,Waterford Township MI,42.6907443,-83.4066132
1914,Lemon Grove CA,32.7425516,-117.0314172
1915,Orange NJ,40.7706187,-74.2326478
1916,Sunrise FL,26.1669711,-80.25659499999998
1917,Woodville GA,33.671514200000004,-83.1059865
1918,Pine Bluff AR,34.2284312,-92.0031955
1919,Farmington NM,36.72805830000001,-108.21868559999999
1920,Kettering OH,39.68950359999999,-84.16882740000001
1921,Sharpsburg KY,38.2020214,-83.92936809999998
1922,New Milford CT,41.57704329999999,-73.4085463
1923,Evansville IN,37.9715592,-87.5710898
1924,Jacksonville AL,33.8137125,-85.76135359999998
1925,Lincoln Parish LA,32.598888,-92.69838680000001
1926,Watagua TX,32.8579056,-97.2547371
1927,Sacramento CA,38.5815719,-121.49439960000001
1928,Fort Myers FL,26.640628000000003,-81.87230840000001
1929,Poultney VT,43.5170325,-73.2362261
1930,Mount Hope WI,42.9672091,-90.8590158
1931,Pittsfield MA,42.450084499999996,-73.2453824
1932,Beaumont CA,33.929460600000006,-116.977248
1933,Longview WA,46.1381676,-122.9381672
1934,Myrtle Beach SC,33.689060299999994,-78.8866943
1935,Columbus GA,32.4609764,-84.9877094
1936,Toledo OH,41.6528052,-83.53786740000001
1937,Spring TX,30.079940500000003,-95.4171601
1938,Hohenwald TN,35.5478513,-87.5519628
1939,Kendale Lakes FL,25.708157699999997,-80.4069986
1940,Monett MO,36.9289502,-93.9277071
1941,Arcata CA,40.866516600000004,-124.0828396
1942,Youngtown AZ,33.5939281,-112.30293619999999
1943,Huntersville NC,35.410694,-80.84285040000002
1944,Tacoma WA,47.252876799999996,-122.4442906
1945,Great Falls MT,47.5052849,-111.30077150000001
1946,Hixson TN,35.137265,-85.23682190000001
1947,Bassett CA,34.054103399999995,-117.9893301
1948,Quartzsite AZ,33.6639137,-114.2299486
1949,Frametown WV,38.63787620000001,-80.8584357
1950,Haymarket VA,38.8120591,-77.6363806
1951,Hallandale Beach FL,25.981202399999997,-80.14837899999998
1952,Oak Harbor WA,48.28829469999999,-122.64842050000001
1953,West Milford WV,39.2009242,-80.40425789999998
1954,Piedmont AL,33.9245454,-85.6113501
1955,Monroe NC,34.9854275,-80.54951120000001
1956,Independence VA,36.62234779999999,-81.15092299999998
1957,Bernice LA,32.822087599999996,-92.65792950000001
1958,La Porte TX,29.6657838,-95.0193728
1959,Chula Vista CA,32.6400541,-117.0841955
1960,Peoria IL,40.6936488,-89.58898640000001
1961,Boswell OK,34.0273209,-95.8691422
1962,Rockwall TX,32.93123360000001,-96.45970890000001
1963,Oceanside CA,33.1958696,-117.3794834
1964,Mesa AZ,33.4151843,-111.83147240000001
1965,Hattiesburg MS,31.327118900000002,-89.29033919999998
1966,New Castle IN,39.928934999999996,-85.37024759999998
1967,Palmetto FL,27.521426899999998,-82.57231929999998
1968,Fairview TN,35.98200739999999,-87.12139529999997
1969,Eugene OR,44.0520691,-123.08675359999998
1970,Coolin ID,48.479642999999996,-116.8494591
1971,Emeryville CA,37.831315999999994,-122.2852473
1972,Spring Hill FL,28.483168199999998,-82.5369872
1973,Griffin GA,33.246780699999995,-84.26409040000001
1974,Topeka KS,39.0473451,-95.6751576
1975,Columbua IN,39.201440399999996,-85.9213796
1976,Palatka FL,29.648580100000004,-81.6375819
1977,Hialeah FL,25.8575963,-80.2781057
1978,West Burlington IA,40.8250386,-91.1565357
1979,Canton Township PA,40.218128,-80.3101684
1980,Seward AK,60.10416669999999,-149.44222219999997
1981,North Fort Collins CO,40.5852602,-105.084423
1982,Parkton NC,34.9026635,-79.01169709999999
1983,West Ouachita LA,32.427799300000004,-92.33680090000001
1984,Jefferson City MO,38.57670170000001,-92.17351640000001
1985,Canandaigua NY,42.887535,-77.28169840000001
1986,Thomas County GA,30.841740899999998,-83.8473015
1987,Hiram GA,33.875660100000005,-84.7621592
1988,Finney County KS,38.0625252,-100.8903099
1989,Leeds AL,33.5481597,-86.54442879999998
1990,Brownsville TX,25.9017472,-97.4974838
1991,Duarte CA,34.1394513,-117.97728729999999
1992,Golden CO,39.755542999999996,-105.2210997
1993,Perryopolis PA,40.0870182,-79.750597
1994,Charleston WV,38.3498195,-81.6326234
1995,Abingdon VA,36.70983349999999,-81.97734820000001
1996,San Fernando CA,34.2819461,-118.4389719
1997,Pinetop-Lakeside AZ,34.1425438,-109.96038429999999
1998,Rochester WA,46.8280636,-123.07552959999998
1999,Biloxi MS,30.396031800000003,-88.88530779999998
2000,Marana AZ,32.436381,-111.2224422
2001,Valdez CO,37.122222,-104.701389
2002,Flagstaff AZ,35.1982836,-111.651302
2003,Wayne County KY,36.7571907,-84.8567932
2004,Charlottesville VA,38.029305900000004,-78.47667810000002
2005,Torrance CA,33.835849200000006,-118.34062879999999
2006,Olivehurst CA,39.0954484,-121.5521858
2007,Simpsonville SC,34.737063899999995,-82.25428339999998
2008,Kingwood TX,30.0575359,-95.1902986
2009,Picture Rocks AZ,32.345906899999996,-111.2462146
2010,Atwater CA,37.3477174,-120.60908400000001
2011,Hampton VA,37.0298687,-76.34522179999998
2012,Clearwater FL,27.9658533,-82.8001026
2013,Kings Mountain NC,35.2451342,-81.34119419999998
2014,Birmingham AL,33.5206608,-86.80248999999998
2015,Corpus Christi TX,27.800582799999997,-97.396381
2016,Moraine OH,39.7061702,-84.21938490000001
2017,Fort Smith OK,35.385924200000005,-94.3985475
2018,Cloverdale CA,38.8054624,-123.01722269999999
2019,Girard OH,41.1539465,-80.7014662
2020,Ceres CA,37.5949316,-120.9577098
2021,Sparks NV,39.5349112,-119.7526886
2022,Crandon WI,45.571907200000005,-88.9028922
2023,Lodi CA,38.1341477,-121.27221940000001
2024,Shelbyville KY,38.212014399999994,-85.2235666
2025,Standing Rock Reservation ND,45.7502748,-101.20041529999999
2026,Plymouth Township PA,40.1082672,-75.30623260000002
2027,Norwich CT,41.5242649,-72.07591049999998
2028,St. Petersburg FL,27.767600800000004,-82.64029149999998
2029,Erie PA,42.12922409999999,-80.085059
2030,Horseheads NY,42.167019,-76.8205119
2031,Fairhope AL,30.522971899999998,-87.9033261
2032,Indiantown FL,27.0272756,-80.4856083
2033,Greeley CO,40.42331420000001,-104.7091322
2034,Black River Falls WI,44.294683299999996,-90.8515311
2035,Polk County OR,44.9266528,-123.4919256
2036,Tate County MS,34.6413971,-89.96267990000001
2037,King of Prussia PA,40.101285600000004,-75.38355250000001
2038,Federal Way WA,47.3223221,-122.3126222
2039,Sunnyvale CA,37.368829999999996,-122.03634960000001
2040,Livingston TN,36.3833961,-85.32302209999999
2041,Anniston AL,33.659825700000006,-85.8316318
2042,Pippa Passes KY,37.334821999999996,-82.87404980000001
2043,Lakeland FL,28.039465399999997,-81.9498042
2044,Inkster MI,42.2942045,-83.30993029999998
2045,Port Orange FL,29.1383165,-80.9956105
2046,El Paso TX,31.7618778,-106.48502169999999
2047,Batesville AR,35.769799,-91.64097209999998
2048,Ohatchee AL,33.783432399999995,-86.0024703
2049,Clarksville AR,35.471472399999996,-93.4665731
2050,Parker CO,39.5186002,-104.76136329999999
2051,Owen County IN,39.3603429,-86.8220341
2052,Meridian MS,32.3643098,-88.70365600000001
2053,Rudioso NM,33.3672525,-105.6588485
2054,Rockford IL,42.2711311,-89.09399520000001
2055,Lynchburg VA,37.4137536,-79.14224639999998
2056,Barstow CA,34.89579570000001,-117.01728259999999
2057,Forest Park GA,33.6220542,-84.36909179999998
2058,Clinton TN,36.1034126,-84.1318632
2059,Roanoke VA,37.270970399999996,-79.9414266
2060,Odanah WI,46.608275899999995,-90.696851
2061,Salisbury NC,35.6709727,-80.4742261
2062,Providence RI,41.8239891,-71.4128343
2063,Neshoba County MS,32.8057157,-89.1705998
2064,Flatwoods KY,38.5225804,-82.71710809999998
2065,Gibson LA,29.68687559999999,-90.99065300000001
2066,Crystal MN,45.0327425,-93.3602286
2067,Hinds County MS,32.2648353,-90.3748354
2068,Dakota City IA,42.7221935,-94.19718359999999
2069,St. Tammany Parish LA,30.4357418,-89.9253233
2070,Fall River MA,41.7014912,-71.1550451
2071,Tremont NY,40.844741600000006,-73.8933596
2072,Rancho Tehama Reserve CA,40.000688399999994,-122.4580469
2073,Stockton CA,37.9577016,-121.29077959999998
2074,Anchorage AK,61.2180556,-149.90027780000003
2075,Van Nuys CA,34.1898566,-118.451357
2076,Jackson MS,32.298757300000005,-90.1848103
2077,Elmira NY,42.089796500000006,-76.8077338
2078,Cedar Lake TX,28.9010869,-95.6368955
2079,West Monroe LA,32.5184775,-92.1476353
2080,Fairfax VA,38.84622359999999,-77.30637329999998
2081,Prichard AL,30.74515449999999,-88.0896618
2082,Warren County KY,36.98860429999999,-86.49965460000001
2083,Lompoc CA,34.6391501,-120.4579409
2084,Greenville County SC,34.9297484,-82.34518899999998
2085,Davenport IA,41.5236437,-90.57763670000001
2086,Gulfport MS,30.367419800000004,-89.0928155
2087,Klamath Falls OR,42.224866999999996,-121.78167040000001
2088,Lebanon MO,37.6805967,-92.6637865
2089,Pell City AL,33.586214899999995,-86.28608879999999
2090,Holland Township MI,42.8128096,-86.08838949999998
2091,Wimberley TX,29.997436199999996,-98.0986204
2092,Yuma AZ,32.6926512,-114.62769159999999
2093,Penasco NM,36.1704802,-105.6874664
2094,Covina CA,34.0900091,-117.89033970000001
2095,Yakima WA,46.6020711,-120.5058987
2096,Eaton County MI,42.588649600000004,-84.7733325
2097,Hillyard WA,47.7007255,-117.3663252
2098,Three Points AZ,32.076745,-111.3137147
2099,Hendersonville NC,35.3187279,-82.46095279999999
2100,North Hollywood CA,34.187044,-118.3812562
2101,York SC,34.9943021,-81.24201750000002
2102,Colton CA,34.0739016,-117.3136547
2103,La Marque TX,29.3685674,-94.97131340000001
2104,Monticello GA,33.3048479,-83.68322890000002
2105,Bronx NY,40.844781899999994,-73.86482679999999
2106,Bassett VA,36.7593036,-79.9903195
2107,Lauderdale Lakes FL,26.1664736,-80.2083806
2108,Coral Springs FL,26.271192,-80.27060440000001
2109,Cheyenne WY,41.1399814,-104.8202462
2110,Peshtigo WI,45.054429999999996,-87.74927209999998
2111,Old Forge PA,41.3711906,-75.73491429999999
2112,Redding CA,40.5865396,-122.3916754
2113,Dover DE,39.158167999999996,-75.5243682
2114,Rose Bud AR,35.3314708,-92.0812595
2115,Point Loma CA,32.70003,-117.2466838
2116,Artesia CA,33.8658484,-118.08312120000001
2117,Mobile AL,30.6953657,-88.0398912
2118,Rincon GA,32.2947732,-81.23536120000001
2119,Northglenn CO,39.8961821,-104.98114679999999
2120,Hamilton AL,34.142323499999996,-87.98864379999998
2121,New Britain CT,41.6612104,-72.77954190000001
2122,McMinnville TN,35.6865889,-85.7801453
2123,Lexington VA,37.78402080000001,-79.4428157
2124,Yonkers NY,40.9312099,-73.89874689999998
2125,Charleston TN,35.2872952,-84.7582743
2126,Bremerton WA,47.565006700000005,-122.6269768
2127,Valley Head WV,38.545113,-80.03590150000001
2128,Oak Park MI,42.459480299999996,-83.18270509999998
2129,Mulberry AR,35.5006417,-94.0515919
2130,The Colony TX,33.0806083,-96.8928309
2131,Kirkland WA,47.6768927,-122.20598329999999
2132,Miami Township OH,39.2095414,-84.238417
2133,Schertz TX,29.552173699999997,-98.269734
2134,Harrisburg PA,40.273191100000005,-76.88670079999999
2135,Gilbert MN,47.4888156,-92.4649052
2136,Pocatello ID,42.862104200000005,-112.45061909999998
2137,Canaan NH,43.6809381,-72.05188829999999
2138,Progreso TX,26.0922991,-97.95722420000001
2139,Boring OR,45.4313662,-122.37346409999998
2140,Tulare CA,36.20772879999999,-119.3473379
2141,Roswell NM,33.3942655,-104.52302420000001
2142,Lawrence IN,39.8386516,-86.0252612
2143,Farmers Branch TX,32.9265137,-96.8961151
2144,300 block of State Line Road TN,34.984846600000004,-85.25175879999998
2145,Chester VA,37.3568157,-77.4416505
2146,Dover Township PA,39.9900653,-76.8951551
2147,Elkhart IN,41.6819935,-85.9766671
2148,Redwood City CA,37.485215200000006,-122.2363548
2149,Crowell TX,33.983973,-99.72481579999999
2150,Highlands Ranch CO,39.5480789,-104.97393329999998
2151,Delano CA,35.7688425,-119.24705359999999
2152,Rossville GA,34.9831309,-85.2860676
2153,Romance AR,35.240713,-92.0519036
2154,Edgewater FL,28.988875399999994,-80.9022758
2155,Camp Wood TX,29.6693924,-100.0122911
2156,Ozark AR,35.4870295,-93.8276965
2157,Joplin MO,37.08422710000001,-94.513281
2158,Springfield MO,37.20895720000001,-93.2922989
2159,Whitehall OH,39.96673079999999,-82.8854559
2160,McLoud OK,35.435899600000006,-97.0914163
2161,Round Rock TX,30.508255100000003,-97.678896
2162,Sparta WI,43.9441328,-90.8129118
2163,San Carlos Park FL,26.4673016,-81.80147420000002
2164,Los Lunas NM,34.806166,-106.73335990000001
2165,Manchester Township PA,40.003043,-76.745195
2166,Lauderhill FL,26.1403635,-80.2133808
2167,Santa Maria CA,34.953033700000006,-120.43571909999999
2168,Danville VA,36.585971799999996,-79.39502279999998
2169,Sedona AZ,34.8697395,-111.7609896
2170,Horn Lake MS,34.955371899999996,-90.03481389999997
2171,Church Hill TN,36.52232070000001,-82.7134921
2172,Lexington County SC,33.9309651,-81.2518833
2173,Elko NV,40.8324211,-115.76312320000001
2174,Pittsburg CA,38.027976200000005,-121.88468059999998
2175,Scottsville KY,36.7533781,-86.19054240000001
2176,Sherwood OR,45.3562638,-122.8402122
2177,Puyallup WA,47.1853785,-122.29289740000002
2178,El Sereno CA,34.07358120000001,-118.17864070000002
2179,Montpelier VT,44.26005929999999,-72.57538690000001
2180,Bedford TX,32.844017,-97.1430671
2181,Adams County CO,39.8398269,-104.19309179999999
2182,Gooding ID,42.9387917,-114.7131081
2183,Nashua IA,42.9522221,-92.5386382
2184,Memphis TN,35.1495343,-90.0489801
2185,Racine WI,42.7261309,-87.78285230000002
2186,Boonville IN,38.0492131,-87.27417229999998
2187,Lake Wales FL,27.9014133,-81.58590989999998
2188,Longview TX,32.5007037,-94.7404891
2189,Overland Park KS,38.9822282,-94.6707917
2190,Dunwoody GA,33.9462125,-84.3346473
2191,Rockledge FL,28.3164498,-80.72698539999998
2192,Ebey Island WA,47.9695409,-122.1618
2193,Battle Creek MI,42.32115220000001,-85.17971419999998
2194,Irving TX,32.814017699999994,-96.9488945
2195,Sallisaw OK,35.4603711,-94.7874463
2196,Millville NJ,39.4020596,-75.0393438
2197,Pueblo CO,38.2544472,-104.60914090000001
2198,Tulsa OK,36.1539816,-95.992775
2199,Crescent City CA,41.7557501,-124.2025913
2200,Chatham County GA,31.999419399999997,-81.1196075
2201,League City TX,29.5074538,-95.0949303
2202,Bradenton FL,27.4989278,-82.5748194
2203,Idaho Falls ID,43.49266069999999,-112.0407584
2204,Sparks NV,39.5349112,-119.7526886
2205,Union Township MI,43.587807299999994,-84.82550970000001
2206,Little Orleans MD,39.625925,-78.3864002
2207,Houston TX,29.7604267,-95.36980279999999
2208,San Antonio TX,29.4241219,-98.4936282
2209,Buford GA,34.1206564,-84.0043513
2210,Austin TX,30.267153000000004,-97.7430608
2211,Las Vegas NV,36.169941200000004,-115.13982959999998
2212,Rock Falls IL,41.7797533,-89.68899669999998
2213,Alton IL,38.890603799999994,-90.1842764
2214,Walton IN,40.660872600000005,-86.24194
2215,Jackson MS,32.298757300000005,-90.1848103
2216,London KY,37.1289771,-84.08326459999998
2217,Baltimore MD,39.2903848,-76.6121893
2218,Chamblee GA,33.8920468,-84.29881259999998
2219,Conroe TX,30.311876899999998,-95.4560512
2220,Bronx NY,40.844781899999994,-73.86482679999999
2221,Pink OK,35.2606255,-97.1197478
2222,St. James MN,43.9820734,-94.6283192
2223,Arvada CO,39.802764399999994,-105.08748419999999
2224,Waverly OH,39.126734899999995,-82.9854553
2225,Harrisburg PA,40.273191100000005,-76.88670079999999
2226,Peoria IL,40.6936488,-89.58898640000001
2227,Oklahoma City OK,35.4675602,-97.5164276
2228,Louisville KY,38.252664700000004,-85.7584557
2229,Clayton GA,34.8781479,-83.4009933
2230,Helena MT,46.589145200000004,-112.03910570000001
2231,Charlotte NC,35.2270869,-80.8431267
2232,Winters TX,31.956534299999998,-99.962313
2233,Atlanta GA,33.7489954,-84.3879824
2234,Reading MA,42.525656299999994,-71.09528909999999
2235,Gulfport MS,30.367419800000004,-89.0928155
2236,Los Angeles CA,34.0522342,-118.24368490000002
2237,Nice CA,39.123225299999994,-122.848327
2238,Colorado Springs CO,38.8338816,-104.82136340000001
2239,St. Augustine FL,29.9012437,-81.31243409999998
2240,Denver CO,39.739235799999996,-104.990251
2241,Laguna Woods CA,33.610170200000006,-117.7251162
2242,Lantana FL,26.5867358,-80.05198589999998
2243,Antioch CA,38.0049214,-121.80578899999999
2244,Grant-Valkaria FL,27.939804,-80.571043
2245,Locust Grove GA,33.345949499999996,-84.109083
2246,Flagstaff AZ,35.1982836,-111.651302
2247,Columbus OH,39.9611755,-82.99879419999998
2248,Aurora CO,39.729431899999994,-104.8319195
2249,Tampa FL,27.950575,-82.4571776
2250,Kingman AZ,35.189443,-114.0530065
2251,Bolton VT,44.3726476,-72.87876250000002
2252,Pittsburgh PA,40.44062479999999,-79.9958864
2253,Grant OK,33.9430894,-95.51381620000001
2254,Homestead FL,25.468722399999997,-80.4775569
2255,Vallejo CA,38.1040864,-122.25663670000002
2256,Fort Worth TX,32.7554883,-97.3307658
